UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR50,SATVR50,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT50,SATMT50,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM50,ACTCM50,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN50,ACTEN50,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT50,ACTMT50,XACTMT75,ACTMT75
232609,1,3,1,1,5,5,5,1,5,5,5,3,R,6948,R,3386,R,3554,S,,S,,R,2988,R,1211,R,1773,S,,S,,R,438,R,211,R,227,S,,S,,R,434,R,210,R,224,S,,S,,R,4,R,1,R,3,S,,S,,R,46,R,11,R,4,R,1,R,520,R,580,R,620,R,460,R,545,R,610,S,,S,,S,,S,,S,,S,,S,,S,,S,
232618,3,3,1,5,3,5,3,3,1,5,3,3,R,2,R,0,R,2,R,0,R,0,R,2,A,,R,2,A,,R,0,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,R,0,A,,A,,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
232681,1,5,1,1,5,3,5,1,3,5,5,3,R,5124,R,1822,R,3302,A,,R,0,R,4088,R,1376,R,2712,A,,R,0,R,725,R,258,R,467,A,,R,0,R,721,R,257,R,464,A,,R,0,R,4,R,1,R,3,A,,R,0,R,189,R,26,R,29,R,4,R,610,R,660,R,710,R,560,R,600,R,660,R,27,R,29,R,31,R,27,R,31,R,34,R,24,R,25,R,27
232706,1,5,1,5,5,3,3,1,3,5,5,5,R,4329,R,1657,R,2668,A,,R,4,R,4033,R,1527,R,2503,A,,R,3,R,466,R,207,R,259,A,,R,0,R,457,R,204,R,253,A,,R,0,R,9,R,3,R,6,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
232937,1,5,1,5,1,3,5,1,3,3,3,3,R,11247,R,3596,R,7651,R,0,R,0,R,9871,R,3052,R,6819,A,,R,0,R,1305,R,412,R,893,A,,R,0,R,1289,R,405,R,884,A,,R,0,R,16,R,7,R,9,A,,R,0,R,120,R,9,R,15,R,1,R,430,R,470,R,520,R,393,R,445,R,510,R,16,R,19,R,22,A,,A,,A,,A,,A,,A,
232982,1,5,1,5,5,3,5,1,3,3,5,3,R,15100,R,6593,R,8489,A,,R,18,R,13645,R,5862,R,7767,A,,R,16,R,2721,R,1232,R,1481,A,,R,8,R,2665,R,1206,R,1451,A,,R,8,R,56,R,26,R,30,A,,R,0,R,365,R,13,R,47,R,2,R,570,R,610,R,650,R,530,R,580,R,630,R,24,R,26,R,29,R,22,R,25,R,29,R,20,R,25,R,28
233277,1,5,1,5,5,3,5,1,3,3,5,3,R,10960,R,4503,R,6449,A,,R,8,R,9813,R,3929,R,5877,A,,R,7,R,1416,R,519,R,892,A,,R,5,R,1411,R,517,R,889,A,,R,5,R,5,R,2,R,3,A,,R,0,R,149,R,11,R,24,R,2,R,490,R,540,R,600,R,450,R,510,R,560,R,19,R,22,R,26,R,17,R,23,R,24,R,17,R,22,R,24
233295,1,5,1,1,5,5,5,1,3,5,1,5,R,3242,R,1532,R,1710,A,,R,0,R,2808,R,1307,R,1501,A,,R,0,R,532,R,250,R,282,A,,R,0,R,532,R,250,R,282,A,,R,0,R,0,R,0,R,0,A,,R,0,R,139,R,26,R,13,R,2,R,500,R,560,R,630,R,480,R,520,R,590,R,21,R,26,R,27,R,21,R,23,R,27,R,20,R,25,R,28
233301,1,3,1,5,5,3,5,1,3,5,5,5,R,2416,R,944,R,1464,A,,R,8,R,2264,R,884,R,1375,A,,R,5,R,266,R,122,R,143,A,,R,1,R,266,R,122,R,143,A,,R,1,R,0,R,0,R,0,A,,R,0,R,9,R,5,R,14,R,8,R,550,R,590,R,620,R,550,R,565,R,590,R,19,R,22,R,26,R,17,R,21,R,25,R,19,R,20,R,21
233338,1,3,1,3,5,3,3,1,3,3,5,3,R,1602,R,551,R,786,A,,R,265,R,1430,R,459,R,708,A,,R,263,R,475,R,156,R,265,A,,R,54,R,429,R,144,R,235,A,,R,50,R,46,R,12,R,30,A,,R,4,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
233374,1,5,1,1,1,3,5,1,3,5,1,5,R,16152,R,6749,R,9397,S,,S,,R,3585,R,1613,R,1969,S,,S,,R,841,R,382,R,459,S,,S,,R,840,R,381,R,459,S,,S,,R,1,R,1,R,0,S,,S,,R,156,R,19,R,117,R,14,R,700,R,730,R,750,R,710,R,750,R,780,R,33,R,34,R,35,A,,A,,A,,A,,A,,A,
233408,1,3,1,3,3,3,3,1,1,3,3,3,R,62,R,7,R,55,A,,R,0,R,8,R,1,R,7,A,,R,0,R,8,R,1,R,7,A,,R,0,R,1,R,0,R,1,A,,R,0,R,7,R,1,R,6,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
233426,1,5,1,5,5,5,5,1,5,5,5,5,R,5785,R,2704,R,3071,A,,R,10,R,4805,R,2233,R,2563,A,,R,9,R,468,R,237,R,231,A,,R,0,R,468,R,237,R,231,A,,R,0,A,,A,,A,,A,,A,,R,116,R,25,R,30,R,6,R,560,R,610,R,660,R,530,R,580,R,640,R,24,R,27,R,31,R,25,R,28,R,30,R,22,R,26,R,27
233541,1,3,1,5,5,1,3,1,3,3,3,3,R,4200,R,1608,R,2592,R,0,R,0,R,3232,R,1334,R,1898,A,,R,0,R,540,R,233,R,307,A,,R,0,R,539,R,233,R,306,A,,R,0,R,1,R,0,R,1,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
233611,1,3,1,5,5,5,3,1,3,5,5,3,R,1451,R,802,R,637,S,,S,,R,1399,R,784,R,606,S,,S,,R,300,R,178,R,122,S,,S,,R,297,R,176,R,121,S,,S,,R,3,R,2,R,1,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
233718,1,5,1,1,1,3,5,1,3,5,5,3,R,1239,R,0,R,1239,R,0,R,0,R,936,A,,R,936,A,,R,0,R,124,A,,R,124,A,,R,0,R,124,A,,R,124,A,,R,0,A,,A,,A,,A,,A,,R,11,R,9,R,0,R,0,R,560,R,630,R,670,R,540,R,600,R,640,A,,A,,A,,A,,A,,A,,A,,A,,A,
233897,1,5,1,1,5,3,5,3,3,5,5,3,R,6581,R,2308,R,4273,Z,0,R,0,R,1878,R,763,R,1115,A,,R,0,R,284,R,116,R,154,R,14,R,0,R,282,R,115,R,153,R,14,R,0,R,2,R,1,R,1,R,0,R,0,R,29,R,10,R,24,R,8,R,520,R,550,R,580,R,425,R,500,R,540,R,18,R,20,R,22,R,17,R,21,R,21,R,16,R,18,R,21
233921,1,3,1,5,3,3,5,1,3,3,1,3,R,52498,R,30054,R,22242,R,202,R,0,R,28758,R,15531,R,13105,R,122,R,0,R,7289,R,3966,R,3295,R,28,R,0,R,7281,R,3962,R,3291,R,28,R,0,R,8,R,4,R,4,R,0,R,0,R,3010,R,41,R,668,R,9,R,640,R,670,R,710,R,640,R,690,R,740,R,28,R,30,R,32,R,26,R,30,R,34,R,26,R,29,R,32
234030,1,5,1,5,5,1,5,1,3,5,1,3,R,20954,R,7699,R,13232,A,,R,23,R,19408,R,7029,R,12357,A,,R,22,R,4190,R,1487,R,2692,A,,R,11,R,4149,R,1468,R,2670,A,,R,11,R,41,R,19,R,22,A,,R,0,R,1442,R,34,R,127,R,3,R,520,R,580,R,650,R,490,R,550,R,620,R,22,R,25,R,30,R,21,R,25,R,31,R,18,R,25,R,27
234076,5,5,1,5,1,5,5,5,3,5,1,3,R,58951,R,27252,R,31685,A,,R,14,R,9909,R,4382,R,5527,A,,R,0,R,3961,R,1718,R,2243,A,,R,0,R,3952,R,1713,R,2239,A,,R,0,R,9,R,5,R,4,A,,R,0,R,1805,R,46,R,547,R,14,R,700,R,730,R,760,R,710,R,750,R,780,R,32,R,33,R,35,R,34,R,35,R,36,R,30,R,33,R,35
234085,1,5,1,1,1,3,5,1,3,3,5,3,R,2066,R,1590,R,476,A,,R,0,R,1472,R,1153,R,319,A,,R,0,R,467,R,385,R,82,A,,R,0,R,467,R,385,R,82,A,,R,0,A,,A,,A,,A,,A,,R,19,R,4,R,16,R,3,R,550,R,590,R,630,R,500,R,590,R,640,R,24,R,28,R,31,R,22,R,24,R,27,R,23,R,26,R,29
234155,1,5,1,5,1,3,5,1,3,3,3,3,R,11775,R,4033,R,7733,R,9,R,0,R,10436,R,3453,R,6974,R,9,R,0,R,1489,R,613,R,876,R,0,R,0,R,1482,R,612,R,870,A,,R,0,R,7,R,1,R,6,A,,R,0,R,154,R,10,R,17,R,1,R,440,R,495,R,550,R,400,R,450,R,520,R,14,R,18,R,20,A,,A,,A,,A,,A,,A,
234164,1,5,1,5,5,3,5,5,3,5,5,3,R,2835,R,1168,R,1665,S,,S,,R,2778,R,1139,R,1638,S,,S,,R,396,R,206,R,189,S,,S,,R,347,R,181,R,166,S,,S,,R,49,R,25,R,23,S,,S,,R,30,R,10,R,0,R,0,R,450,R,450,R,475,R,400,R,400,R,410,A,,A,,A,,A,,A,,A,,A,,A,,A,
234173,1,5,1,1,5,5,5,5,3,5,5,5,R,3808,R,1576,R,2232,S,,S,,R,2775,R,1052,R,1723,S,,S,,R,330,R,136,R,194,S,,S,,R,330,R,136,R,194,S,,S,,R,0,R,0,R,0,S,,S,,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
234207,5,5,1,1,1,5,5,1,5,5,5,5,R,8213,R,4222,R,3990,S,,S,,R,1147,R,525,R,622,S,,S,,R,472,R,231,R,241,S,,S,,R,472,R,231,R,241,S,,S,,A,,A,,A,,S,,S,,R,111,R,24,R,94,R,20,R,710,R,730,R,760,R,720,R,750,R,780,R,33,R,34,R,34,R,34,R,35,R,35,R,30,R,32,R,34
234827,1,1,3,5,3,3,3,3,3,3,3,3,R,8919,R,3824,R,5021,R,0,R,74,R,8082,R,3413,R,4598,A,,R,71,R,1619,R,746,R,846,A,,R,27,R,1514,R,695,R,793,A,,R,26,R,105,R,51,R,53,A,,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
235024,1,3,1,3,1,1,3,1,3,5,1,3,R,1249,R,331,R,862,R,54,R,2,R,777,R,187,R,553,R,37,R,0,R,150,R,34,R,99,R,17,R,0,R,150,R,34,R,99,R,17,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
235097,1,3,1,1,3,3,3,1,3,3,3,3,R,6581,R,2558,R,4020,S,,S,,R,5972,R,2305,R,3664,S,,S,,R,1357,R,558,R,798,S,,S,,R,1281,R,528,R,752,S,,S,,R,76,R,30,R,46,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
235167,1,3,1,1,5,5,5,1,3,5,5,3,R,1296,R,442,R,840,S,,S,,R,1249,R,425,R,812,S,,S,,R,317,R,136,R,179,S,,S,,R,307,R,132,R,173,S,,S,,R,10,R,4,R,6,S,,S,,R,21,R,7,R,16,R,5,R,540,R,630,R,663,R,495,R,560,R,590,R,23,R,26,R,29,R,23,R,26,R,30,R,19,R,24,R,26
235316,1,3,1,1,1,3,5,1,3,5,1,3,R,8759,R,3848,R,4847,R,63,R,1,R,7155,R,3163,R,3946,R,45,R,1,R,1251,R,576,R,670,R,5,R,0,R,1251,R,576,R,670,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,88,R,7,R,272,R,22,R,600,R,650,R,700,R,590,R,640,R,680,R,27,R,29,R,31,R,25,R,30,R,33,R,24,R,27,R,30
236133,1,3,1,5,5,3,5,1,3,3,5,3,R,625,R,230,R,395,S,,S,,R,520,R,172,R,348,S,,S,,R,160,R,63,R,97,S,,S,,R,159,R,63,R,96,S,,S,,R,1,R,0,R,1,S,,S,,R,24,R,15,R,3,R,2,R,540,R,600,R,700,R,500,R,550,R,650,S,,S,,S,,S,,S,,S,,S,,S,,S,
236230,1,5,1,5,5,3,5,5,3,5,1,3,R,4992,R,1978,R,2885,R,129,R,0,R,3895,R,1460,R,2330,R,105,R,0,R,550,R,193,R,334,R,23,R,0,R,548,R,192,R,333,R,23,R,0,R,2,R,1,R,1,R,0,R,0,R,81,R,15,R,12,R,2,R,540,R,610,R,660,R,500,R,550,R,600,R,22,R,25,R,28,R,21,R,24,R,26,R,19,R,26,R,29
236328,1,3,1,5,1,3,5,1,3,5,1,5,R,5239,R,2370,R,2869,A,,R,0,R,3785,R,1555,R,2230,A,,R,0,R,430,R,185,R,245,A,,R,0,R,430,R,185,R,245,A,,R,0,A,,A,,A,,A,,A,,R,135,R,31,R,41,R,10,R,610,R,670,R,710,R,560,R,610,R,670,R,27,R,29,R,31,R,25,R,29,R,30,R,23,R,26,R,29
236452,1,3,1,5,1,3,5,1,3,5,5,3,R,2127,R,859,R,1237,S,,S,,R,1910,R,762,R,1119,S,,S,,R,245,R,98,R,147,S,,S,,R,244,R,98,R,146,S,,S,,R,1,R,0,R,1,S,,S,,R,29,R,12,R,9,R,4,R,510,R,565,R,610,R,515,R,550,R,620,R,16,R,19,R,20,R,16,R,17,R,21,R,14,R,15,R,20
236577,1,3,1,3,1,3,3,1,3,3,3,3,R,2885,R,1024,R,1861,R,0,R,0,R,2406,R,808,R,1598,A,,R,0,R,379,R,122,R,257,A,,R,0,R,376,R,121,R,255,A,,R,0,R,3,R,1,R,2,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
236595,1,5,1,1,1,3,5,1,3,5,1,5,R,8468,R,3124,R,5330,A,,R,14,R,6514,R,2473,R,4027,A,,R,14,R,888,R,361,R,525,A,,R,2,R,883,R,358,R,523,A,,R,2,R,5,R,3,R,2,A,,R,0,R,68,R,8,R,11,R,1,R,620,R,660,R,710,R,580,R,650,R,720,R,23,R,27,R,30,R,24,R,27,R,34,R,22,R,27,R,30
236939,1,3,1,1,3,3,3,1,3,3,5,3,R,25462,R,10286,R,15176,A,,R,0,R,22060,R,8872,R,13188,A,,R,0,R,4350,R,1964,R,2386,A,,R,0,R,4262,R,1932,R,2330,A,,R,0,R,88,R,32,R,56,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
236948,1,3,1,1,3,3,3,1,3,5,1,3,R,69166,R,31651,R,37515,R,0,R,0,R,27076,R,11110,R,15966,A,,R,0,R,7196,R,3147,R,4049,A,,R,0,R,7121,R,3112,R,4009,A,,R,0,R,75,R,35,R,40,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
237011,1,5,1,5,5,5,5,1,3,5,1,3,R,14115,R,5635,R,8423,A,,R,57,R,13162,R,5222,R,7888,A,,R,52,R,3019,R,1306,R,1690,A,,R,23,R,2970,R,1287,R,1661,A,,R,22,R,49,R,19,R,29,A,,R,1,R,257,R,9,R,71,R,2,R,590,R,660,R,710,R,560,R,620,R,680,R,24,R,28,R,31,R,24,R,29,R,33,R,22,R,25,R,28
237057,5,5,1,5,1,5,5,1,3,5,5,5,R,7243,R,3271,R,3957,A,,R,15,R,2763,R,1017,R,1735,A,,R,11,R,390,R,157,R,228,A,,R,5,R,390,R,157,R,228,A,,R,5,A,,A,,A,,A,,A,,R,35,R,9,R,29,R,7,R,670,R,710,R,740,R,640,R,700,R,740,R,29,R,31,R,33,R,33,R,34,R,35,R,26,R,29,R,30
237066,1,3,1,5,5,3,5,1,3,3,5,3,R,4197,R,1745,R,2452,A,,R,0,R,3768,R,1561,R,2207,A,,R,0,R,525,R,239,R,286,A,,R,0,R,524,R,238,R,286,A,,R,0,R,1,R,1,R,0,A,,R,0,R,68,R,13,R,25,R,5,R,550,R,630,R,670,R,540,R,590,R,660,R,21,R,25,R,29,R,21,R,25,R,31,R,20,R,24,R,26
237136,1,3,1,3,1,3,1,1,3,3,3,3,R,99,R,51,R,48,A,,R,0,R,77,R,37,R,40,A,,R,0,C,61,C,35,R,26,A,,R,0,C,60,C,34,R,26,A,,R,0,C,1,C,1,R,0,A,,R,0,R,20,R,36,R,17,R,31,R,470,R,525,R,583,R,408,R,470,R,523,R,21,R,21,R,23,R,20,R,22,R,24,R,18,R,21,R,24
237181,1,5,1,1,5,5,3,1,3,5,5,5,R,1359,R,427,R,466,A,,R,466,R,799,R,248,R,389,A,,R,162,R,218,R,127,R,80,A,,R,11,R,218,R,127,R,80,A,,R,11,R,0,R,0,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
237215,1,3,1,5,3,3,5,1,3,3,3,3,R,687,R,331,R,356,A,,R,0,R,668,R,320,R,348,A,,R,0,R,219,R,94,R,125,A,,R,0,R,208,R,89,R,119,A,,R,0,R,11,R,5,R,6,A,,R,0,R,99,R,50,R,22,R,11,R,440,R,490,R,540,R,430,R,485,R,540,R,17,R,20,R,22,R,15,R,18,R,21,R,16,R,19,R,21
237312,1,3,1,5,5,5,3,1,3,3,5,3,R,2573,R,800,R,1021,S,,S,,R,1583,R,419,R,669,S,,S,,R,266,R,106,R,129,S,,S,,R,260,R,105,R,124,S,,S,,R,6,R,1,R,5,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
237330,1,3,1,5,3,3,5,1,3,3,5,3,R,2582,R,1217,R,1365,A,,R,0,R,2390,R,1085,R,1305,A,,R,0,R,436,R,208,R,228,A,,R,0,R,430,R,206,R,224,A,,R,0,R,6,R,2,R,4,A,,R,0,R,249,R,57,R,91,R,21,R,440,R,490,R,560,R,390,R,460,R,530,R,17,R,20,R,24,R,16,R,21,R,24,R,16,R,19,R,22
237358,1,3,1,3,3,3,3,3,3,3,3,3,R,705,R,265,R,440,A,,R,0,R,665,R,244,R,421,A,,R,0,R,165,R,72,R,93,A,,R,0,R,165,R,72,R,93,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
237367,1,3,1,3,3,3,1,1,3,3,3,3,R,1955,R,775,R,1180,R,0,R,0,R,1928,R,760,R,1168,A,,R,0,R,651,R,253,R,398,A,,R,0,R,634,R,250,R,384,A,,R,0,R,17,R,3,R,14,A,,R,0,R,507,R,78,R,201,R,31,R,450,R,510,R,560,R,360,R,465,R,510,R,17,R,20,R,23,R,16,R,20,R,23,R,16,R,18,R,21
237525,1,3,3,3,3,3,5,1,3,3,3,3,R,6816,R,2826,R,3990,A,,R,0,R,6525,R,2699,R,3826,A,,R,0,R,1831,R,783,R,1048,A,,R,0,R,1818,R,774,R,1044,A,,R,0,R,13,R,9,R,4,A,,R,0,R,1303,R,71,R,931,R,51,R,480,R,540,R,590,R,430,R,500,R,560,R,19,R,21,R,24,R,18,R,22,R,25,R,17,R,20,R,24
237561,3,3,1,3,1,3,3,1,1,3,3,3,R,60,R,29,R,31,A,,R,0,R,35,R,19,R,16,A,,R,0,R,26,R,13,R,13,A,,R,0,R,26,R,13,R,13,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
237792,1,3,3,3,5,5,5,1,3,3,5,3,R,1646,R,733,R,913,R,0,R,0,R,1593,R,705,R,888,A,,R,0,R,505,R,218,R,287,A,,R,0,R,497,R,212,R,285,A,,R,0,R,8,R,6,R,2,A,,R,0,R,271,R,54,R,42,R,8,R,468,R,540,R,600,R,410,R,485,R,540,R,19,R,21,R,24,R,19,R,22,R,24,R,16,R,18,R,22
237899,1,3,1,3,3,3,5,1,3,3,3,5,R,6163,R,2230,R,3933,A,,R,0,R,5914,R,2054,R,3860,A,,R,0,R,326,R,154,R,172,A,,R,0,R,320,R,151,R,169,A,,R,0,R,6,R,3,R,3,A,,R,0,R,6,R,2,R,6,R,2,R,410,R,510,R,550,R,350,R,420,R,490,R,15,R,18,R,20,R,11,R,17,R,23,R,16,R,18,R,22
237932,1,3,1,1,3,3,5,1,3,3,3,5,R,1356,R,533,R,823,A,,R,0,R,1319,R,515,R,804,A,,R,0,R,416,R,173,R,243,A,,R,0,R,413,R,172,R,241,A,,R,0,R,3,R,1,R,2,A,,R,0,R,251,R,61,R,148,R,36,R,470,R,520,R,580,R,420,R,480,R,543,R,18,R,22,R,24,R,16,R,21,R,24,R,16,R,19,R,23
237950,1,3,1,3,3,3,5,5,3,3,3,3,R,1453,R,904,R,549,A,,R,0,R,533,R,296,R,237,A,,R,0,R,279,R,153,R,126,A,,R,0,R,276,R,150,R,126,A,,R,0,R,3,R,3,R,0,A,,R,0,R,217,R,78,R,88,R,32,R,460,R,520,R,570,R,420,R,490,R,550,R,19,R,21,R,23,R,17,R,20,R,23,R,17,R,19,R,22
237969,1,5,1,1,5,5,5,1,3,5,5,3,R,1397,R,640,R,749,R,8,R,0,R,1304,R,593,R,703,R,8,R,0,R,295,R,135,R,155,R,5,R,0,R,294,R,134,R,155,R,5,R,0,R,1,R,1,R,0,R,0,R,0,R,102,R,41,R,48,R,16,R,472,R,533,R,600,R,420,R,501,R,560,R,16,R,21,R,23,R,17,R,20,R,23,R,16,R,19,R,23
238032,1,1,1,1,3,3,5,5,3,3,3,5,R,18729,R,8626,R,10103,A,,R,0,R,16669,R,7469,R,9200,A,,R,0,R,4129,R,1948,R,2181,A,,R,0,R,4112,R,1938,R,2174,A,,R,0,R,17,R,10,R,7,A,,R,0,R,2394,R,58,R,1005,R,24,R,520,R,570,R,620,R,490,R,540,R,600,R,20,R,23,R,26,R,19,R,22,R,26,R,18,R,22,R,26
238078,1,5,5,5,5,5,3,1,5,5,5,5,R,2796,R,1500,R,1252,A,,R,44,R,1766,R,990,R,745,A,,R,31,R,180,R,110,R,70,A,,R,0,R,180,R,110,R,70,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
238096,3,3,1,5,1,3,3,3,1,3,3,3,R,4,Z,0,R,4,A,,R,0,R,3,A,,R,3,A,,R,0,R,3,A,,R,3,A,,R,0,R,3,A,,R,3,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
238193,1,3,1,3,3,1,3,1,3,3,3,3,R,624,R,0,R,609,S,,S,,R,535,A,,R,522,S,,S,,R,89,A,,R,85,S,,S,,R,88,A,,R,84,S,,S,,R,1,A,,R,1,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
238324,1,3,1,3,3,3,3,1,3,5,1,3,R,71,R,4,R,67,A,,R,0,R,69,R,4,R,65,A,,R,0,R,59,R,3,R,56,A,,R,0,R,54,R,3,R,51,A,,R,0,R,5,R,0,R,5,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
238333,1,5,1,5,5,5,5,1,3,5,1,5,R,3853,R,2192,R,1658,S,,S,,R,2429,R,1312,R,1114,S,,S,,R,224,R,121,R,103,S,,S,,R,224,R,121,R,103,S,,S,,A,,A,,A,,S,,S,,R,18,R,8,R,16,R,7,R,590,R,685,R,720,R,610,R,635,R,710,R,24,R,26,R,30,R,24,R,26,R,33,R,20,R,24,R,27
238458,1,3,1,5,5,3,5,1,3,3,5,3,R,6164,R,2407,R,3676,R,81,R,0,R,4120,R,1527,R,2548,R,45,R,0,R,722,R,228,R,488,R,6,R,0,R,720,R,227,R,487,R,6,R,0,R,2,R,1,R,1,R,0,R,0,R,70,R,10,R,185,R,26,R,510,R,610,R,640,R,530,R,580,R,630,R,21,R,24,R,27,R,20,R,23,R,27,R,20,R,23,R,26
238476,1,3,1,5,5,3,5,5,3,3,5,3,R,7777,R,3156,R,4572,A,,R,49,R,6771,R,2723,R,4005,A,,R,43,R,762,R,315,R,447,A,,R,0,R,762,R,315,R,447,A,,R,0,R,0,Z,0,R,0,A,,R,0,R,0,R,0,R,21,R,3,A,,A,,A,,A,,A,,A,,R,20,R,23,R,25,R,20,R,22,R,26,R,18,R,19,R,25
238616,1,5,1,5,5,3,5,1,3,5,5,3,R,3945,R,2003,R,1941,A,,R,1,R,3085,R,1510,R,1574,A,,R,1,R,434,R,218,R,216,A,,R,0,R,424,R,215,R,209,A,,R,0,R,10,R,3,R,7,A,,R,0,R,0,R,0,R,20,R,5,A,,A,,A,,A,,A,,A,,R,22,R,24,R,28,R,21,R,26,R,29,R,17,R,22,R,26
238661,1,3,1,3,3,3,3,1,3,3,3,3,R,2274,R,792,R,1322,S,,S,,R,1722,R,551,R,1034,S,,S,,R,275,R,94,R,172,S,,S,,R,268,R,92,R,167,S,,S,,R,7,R,2,R,5,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
238980,1,3,1,5,5,3,3,1,3,5,5,3,R,1261,R,618,R,636,S,,S,,R,1088,R,540,R,545,S,,S,,R,175,R,99,R,76,S,,S,,R,172,R,97,R,75,S,,S,,R,3,R,2,R,1,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
239017,1,5,1,5,5,5,5,1,5,5,5,3,R,3270,R,1675,R,1594,S,,S,,R,2091,R,984,R,1107,S,,S,,R,351,R,186,R,165,S,,S,,R,350,R,185,R,165,S,,S,,R,1,R,1,R,0,S,,S,,R,74,R,21,R,115,R,33,R,610,R,680,R,710,R,590,R,670,R,710,R,24,R,29,R,31,R,23,R,28,R,33,R,23,R,26,R,28
239071,1,3,1,5,1,3,1,3,3,5,1,3,R,274,R,130,R,144,A,,R,0,R,197,R,91,R,106,A,,R,0,R,135,R,63,R,72,A,,R,0,R,113,R,51,R,62,A,,R,0,R,22,R,12,R,10,A,,R,0,R,21,R,16,R,73,R,58,R,485,R,570,R,645,R,455,R,530,R,615,R,20,R,24,R,28,R,20,R,25,R,30,R,17,R,21,R,25
