UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5
221643,11,R,2684,R,1110,R,308,R,1266,R,1070,R,32,R,0,R,8,R,0
221661,1,R,3229,R,184,R,1182,R,1863,R,78,R,105,R,0,R,1,R,0
221661,2,R,2929,R,76,R,1025,R,1828,R,30,R,46,R,0,R,0,R,0
221661,3,R,2773,R,63,R,1023,R,1687,R,29,R,34,R,0,R,0,R,0
221661,11,R,156,R,13,R,2,R,141,R,1,R,12,R,0,R,0,R,0
221661,12,R,300,R,108,R,157,R,35,R,48,R,59,R,0,R,1,R,0
221670,1,R,530,A,,A,,R,530,A,,A,,A,,A,,A,
221670,12,R,530,A,,A,,R,530,A,,A,,A,,A,,A,
221731,1,R,1198,R,291,R,778,R,129,R,171,R,120,R,0,R,0,R,0
221731,2,R,918,R,75,R,746,R,97,R,75,R,0,R,0,R,0,R,0
221731,3,R,846,R,75,R,679,R,92,R,75,R,0,R,0,R,0,R,0
221731,11,R,72,R,0,R,67,R,5,A,,A,,A,,A,,A,
221731,12,R,280,R,216,R,32,R,32,R,96,R,120,R,0,R,0,R,0
221740,1,R,11775,R,1264,R,6877,R,3634,R,1065,R,197,R,0,R,0,R,2
221740,2,R,10202,R,653,R,6503,R,3046,R,576,R,77,R,0,R,0,R,0
221740,3,R,10074,R,649,R,6498,R,2927,R,573,R,76,R,0,R,0,R,0
221740,11,R,128,R,4,R,5,R,119,R,3,R,1,R,0,R,0,R,0
221740,12,R,1573,R,611,R,374,R,588,R,489,R,120,R,0,R,0,R,2
221759,1,R,38728,R,3176,R,12105,R,23447,R,2141,R,1015,R,20,Z,0,R,0
221759,2,R,30564,R,440,R,11614,R,18510,R,383,R,56,R,1,Z,0,R,0
221759,3,R,30418,R,406,R,11602,R,18410,R,358,R,48,R,0,Z,0,R,0
221759,11,R,146,R,34,R,12,R,100,R,25,R,8,R,1,Z,0,R,0
221759,12,R,8164,R,2736,R,491,R,4937,R,1758,R,959,R,19,Z,0,R,0
221768,1,R,7499,R,1945,R,1231,R,4323,R,1805,R,139,R,0,R,1,R,0
221768,2,R,6809,R,1282,R,1211,R,4316,R,1194,R,88,R,0,R,0,R,0
221768,3,R,4866,R,473,R,1002,R,3391,R,392,R,81,R,0,R,0,R,0
221768,11,R,1943,R,809,R,209,R,925,R,802,R,7,R,0,R,0,R,0
221768,12,R,690,R,663,R,20,R,7,R,611,R,51,R,0,R,1,R,0
221829,1,R,323,A,,A,,R,323,A,,A,,A,,A,,A,
221829,2,R,323,A,,A,,R,323,A,,A,,A,,A,,A,
221829,3,R,323,A,,A,,R,323,A,,A,,A,,A,,A,
221838,1,R,6310,R,490,R,2714,R,3106,R,386,R,100,R,1,R,3,R,0
221838,2,R,5057,R,224,R,2542,R,2291,R,168,R,54,R,0,R,2,R,0
221838,3,R,4848,R,176,R,2542,R,2130,R,120,R,54,R,0,R,2,R,0
221838,11,R,209,R,48,R,0,R,161,R,48,R,0,R,0,R,0,R,0
221838,12,R,1253,R,266,R,172,R,815,R,218,R,46,R,1,R,1,R,0
221847,1,R,10511,R,1033,R,3063,R,6415,R,982,R,51,Z,0,Z,0,R,0
221847,2,R,9187,R,317,R,2884,R,5986,R,309,R,8,Z,0,Z,0,R,0
221847,3,R,8698,R,212,R,2875,R,5611,R,204,R,8,Z,0,Z,0,R,0
221847,11,R,489,R,105,R,9,R,375,R,105,Z,0,Z,0,Z,0,R,0
221847,12,R,1324,R,716,R,179,R,429,R,673,R,43,Z,0,Z,0,R,0
221892,1,R,3195,R,1149,R,704,R,1342,R,595,R,541,Z,0,R,13,R,0
221892,2,R,1903,R,309,R,704,R,890,R,9,R,300,Z,0,Z,0,R,0
221892,3,R,1737,R,309,R,692,R,736,R,9,R,300,Z,0,Z,0,R,0
221892,11,R,166,R,0,R,12,R,154,A,,A,,A,,A,,A,
221892,12,R,1292,R,840,Z,0,R,452,R,586,R,241,Z,0,R,13,R,0
221908,1,R,5757,R,944,R,2036,R,2777,R,935,R,9,Z,0,Z,0,R,0
221908,2,R,5757,R,944,R,2036,R,2777,R,935,R,9,Z,0,Z,0,R,0
221908,3,R,4404,R,760,R,1786,R,1858,R,753,R,7,Z,0,Z,0,R,0
221908,11,R,1353,R,184,R,250,R,919,R,182,R,2,Z,0,Z,0,R,0
221953,1,R,1103,R,56,R,220,R,827,R,11,R,45,Z,0,Z,0,R,0
221953,2,R,940,R,0,R,130,R,810,A,,A,,A,,A,,A,
221953,3,R,785,Z,0,R,130,R,655,A,,A,,A,,A,,A,
221953,11,R,155,R,0,R,0,R,155,A,,A,,A,,A,,A,
221953,12,R,163,R,56,R,90,R,17,R,11,R,45,Z,0,Z,0,R,0
221971,1,R,2713,R,607,R,593,R,1513,R,510,R,92,R,0,R,5,R,0
221971,2,R,1934,R,156,R,382,R,1396,R,146,R,10,R,0,R,0,R,0
221971,3,R,1607,R,140,R,382,R,1085,R,130,R,10,R,0,R,0,R,0
221971,11,R,327,R,16,R,0,R,311,R,16,R,0,R,0,R,0,R,0
221971,12,R,779,R,451,R,211,R,117,R,364,R,82,R,0,R,5,R,0
221999,1,R,13575,R,652,R,666,R,12257,R,68,R,69,R,515,R,0,R,0
221999,2,R,7221,R,0,R,158,R,7063,A,,A,,A,,A,,A,
221999,3,R,7208,R,0,R,158,R,7050,A,,A,,A,,A,,A,
221999,11,R,13,R,0,R,0,R,13,A,,A,,A,,A,,A,
221999,12,R,6354,R,652,R,508,R,5194,R,68,R,69,R,515,R,0,R,0
222053,1,R,6963,R,2322,R,2114,R,2527,R,2287,R,18,R,4,R,13,R,0
222053,2,R,6963,R,2322,R,2114,R,2527,R,2287,R,18,R,4,R,13,R,0
222053,3,R,5339,R,1454,R,2014,R,1871,R,1423,R,14,R,4,R,13,R,0
222053,11,R,1624,R,868,R,100,R,656,R,864,R,4,Z,0,Z,0,R,0
222062,1,R,5899,R,1168,R,2137,R,2594,R,1159,R,7,R,0,R,2,R,0
222062,2,R,5899,R,1168,R,2137,R,2594,R,1159,R,7,R,0,R,2,R,0
222062,3,R,3591,R,899,R,1807,R,885,R,890,R,7,R,0,R,2,R,0
222062,11,R,2308,R,269,R,330,R,1709,R,269,R,0,R,0,R,0,R,0
222105,1,R,468,A,,A,,R,468,A,,A,,A,,A,,A,
222105,2,R,468,A,,A,,R,468,A,,A,,A,,A,,A,
222105,3,R,366,A,,A,,R,366,A,,A,,A,,A,,A,
222105,11,R,102,A,,A,,R,102,A,,A,,A,,A,,A,
222178,1,R,5219,R,1583,R,805,R,2831,R,1090,R,343,R,0,R,150,R,0
222178,2,R,3263,R,34,R,709,R,2520,R,26,R,4,R,0,R,4,R,0
222178,3,R,3195,R,4,R,709,R,2482,R,2,R,2,R,0,R,0,R,0
222178,11,R,68,R,30,R,0,R,38,R,24,R,2,R,0,R,4,R,0
222178,12,R,1956,R,1549,R,96,R,311,R,1064,R,339,R,0,R,146,R,0
222567,1,R,5872,R,708,R,1525,R,3639,R,689,R,4,R,0,R,0,R,15
222567,2,R,5872,R,708,R,1525,R,3639,R,689,R,4,R,0,R,0,R,15
222567,3,R,3342,R,655,R,1305,R,1382,R,636,R,4,R,0,R,0,R,15
222567,11,R,2530,R,53,R,220,R,2257,R,53,R,0,R,0,R,0,R,0
222576,1,R,9262,R,2183,R,3079,R,4000,R,2159,Z,0,R,4,R,0,R,20
222576,2,R,9262,R,2183,R,3079,R,4000,R,2159,Z,0,R,4,R,0,R,20
222576,3,R,7399,R,1361,R,2657,R,3381,R,1342,Z,0,R,0,R,0,R,19
222576,11,R,1863,R,822,R,422,R,619,R,817,Z,0,R,4,R,0,R,1
222628,1,R,892,R,577,R,260,R,55,R,420,R,145,R,0,R,0,R,12
222628,2,R,118,R,113,R,4,R,1,R,102,R,11,R,0,R,0,R,0
222628,3,R,114,R,109,R,4,R,1,R,98,R,11,R,0,R,0,R,0
222628,11,R,4,R,4,R,0,R,0,R,4,R,0,R,0,R,0,R,0
222628,12,R,774,R,464,R,256,R,54,R,318,R,134,R,0,R,0,R,12
222822,1,R,3890,R,1910,R,817,R,1163,R,1905,R,5,R,0,R,0,R,0
222822,2,R,3890,R,1910,R,817,R,1163,R,1905,R,5,R,0,R,0,R,0
222822,3,R,2370,R,1357,R,585,R,428,R,1352,R,5,R,0,R,0,R,0
222822,11,R,1520,R,553,R,232,R,735,R,553,R,0,R,0,R,0,R,0
222831,1,R,11542,R,2302,R,3003,R,6237,R,2026,R,253,R,17,R,6,R,0
222831,2,R,9702,R,816,R,2861,R,6025,R,751,R,55,R,6,R,4,R,0
222831,3,R,5643,R,811,R,2850,R,1982,R,746,R,55,R,6,R,4,R,0
222831,11,R,4059,R,5,R,11,R,4043,R,5,R,0,R,0,R,0,R,0
222831,12,R,1840,R,1486,R,142,R,212,R,1275,R,198,R,11,R,2,R,0
222877,1,R,302,R,42,R,260,R,0,R,40,R,2,R,0,R,0,R,0
222877,2,R,284,R,24,R,260,R,0,R,23,R,1,R,0,R,0,R,0
222877,3,R,284,R,24,R,260,R,0,R,23,R,1,R,0,R,0,R,0
222877,12,R,18,R,18,R,0,R,0,R,17,R,1,R,0,R,0,R,0
222886,1,R,562,R,454,R,62,R,46,R,396,R,58,R,0,R,0,R,0
222886,2,R,562,R,454,R,62,R,46,R,396,R,58,R,0,R,0,R,0
222886,3,R,562,R,454,R,62,R,46,R,396,R,58,R,0,R,0,R,0
222983,1,R,1217,R,0,R,0,R,1217,A,,A,,A,,A,,A,
222983,2,R,1165,R,0,R,0,R,1165,A,,A,,A,,A,,A,
222983,3,R,1165,R,0,R,0,R,1165,A,,A,,A,,A,,A,
222983,12,R,52,A,,A,,R,52,A,,A,,A,,A,,A,
222992,1,R,39727,R,12879,R,11320,R,15528,R,12789,R,88,R,2,Z,0,R,0
222992,2,R,39727,R,12879,R,11320,R,15528,R,12789,R,88,R,2,Z,0,R,0
222992,3,R,30189,R,11067,R,9928,R,9194,R,10981,R,84,R,2,Z,0,R,0
222992,11,R,9538,R,1812,R,1392,R,6334,R,1808,R,4,Z,0,Z,0,R,0
223001,1,R,155,A,,A,,R,155,A,,A,,A,,A,,A,
223001,12,R,155,A,,A,,R,155,A,,A,,A,,A,,A,
223056,1,R,31,A,,A,,R,31,A,,A,,A,,A,,A,
223056,2,R,31,A,,A,,R,31,A,,A,,A,,A,,A,
223056,3,R,31,A,,A,,R,31,A,,A,,A,,A,,A,
223083,1,R,575,R,10,R,565,R,0,R,10,Z,0,Z,0,Z,0,R,0
223083,2,R,575,R,10,R,565,R,0,R,10,Z,0,Z,0,Z,0,R,0
223083,3,R,575,R,10,R,565,R,0,R,10,Z,0,Z,0,Z,0,R,0
223117,1,R,75,R,68,R,7,R,0,R,32,R,24,Z,0,R,12,R,0
223117,2,R,46,R,43,R,3,R,0,R,19,R,13,Z,0,R,11,R,0
223117,3,R,39,R,36,R,3,R,0,R,18,R,13,Z,0,R,5,R,0
223117,11,R,7,R,7,R,0,R,0,R,1,Z,0,Z,0,R,6,R,0
223117,12,R,29,R,25,R,4,R,0,R,13,R,11,Z,0,R,1,R,0
223223,1,R,1774,R,0,R,635,R,1139,A,,A,,A,,A,,A,
223223,12,R,1774,R,0,R,635,R,1139,A,,A,,A,,A,,A,
223232,1,R,20626,R,3066,R,4899,R,12661,R,1630,R,1400,R,14,R,19,R,3
223232,2,R,14915,R,338,R,4581,R,9996,R,255,R,77,R,0,R,4,R,2
223232,3,R,14785,R,245,R,4578,R,9962,R,203,R,38,R,0,R,2,R,2
223232,11,R,130,R,93,R,3,R,34,R,52,R,39,R,0,R,2,R,0
223232,12,R,5711,R,2728,R,318,R,2665,R,1375,R,1323,R,14,R,15,R,1
223320,1,R,4259,R,2150,R,1055,R,1054,R,2131,R,0,R,0,R,0,R,19
223320,2,R,4259,R,2150,R,1055,R,1054,R,2131,R,0,R,0,R,0,R,19
223320,3,R,1958,R,818,R,706,R,434,R,805,R,0,R,0,R,0,R,13
223320,11,R,2301,R,1332,R,349,R,620,R,1326,R,0,R,0,R,0,R,6
223427,1,R,18095,R,5563,R,8210,R,4322,R,5406,R,105,R,0,R,0,R,52
223427,2,R,18095,R,5563,R,8210,R,4322,R,5406,R,105,R,0,R,0,R,52
223427,3,R,15535,R,4575,R,7614,R,3346,R,4433,R,102,R,0,R,0,R,40
223427,11,R,2560,R,988,R,596,R,976,R,973,R,3,R,0,R,0,R,12
223463,1,R,250,R,0,R,250,R,0,A,,A,,A,,A,,A,
223463,2,R,250,R,0,R,250,R,0,A,,A,,A,,A,,A,
223463,3,R,250,R,0,R,250,R,0,A,,A,,A,,A,,A,
223472,1,R,200,A,,A,,R,200,A,,A,,A,,A,,A,
223472,2,R,200,A,,A,,R,200,A,,A,,A,,A,,A,
223472,3,R,200,A,,A,,R,200,A,,A,,A,,A,,A,
223506,1,R,3812,R,1354,R,914,R,1544,R,1353,R,1,R,0,R,0,R,0
223506,2,R,3812,R,1354,R,914,R,1544,R,1353,R,1,R,0,R,0,R,0
223506,3,R,2622,R,878,R,640,R,1104,R,877,R,1,R,0,R,0,R,0
223506,11,R,1190,R,476,R,274,R,440,R,476,R,0,R,0,R,0,R,0
223816,1,R,8373,R,4328,R,1769,R,2276,R,3546,R,667,R,0,R,94,R,21
223816,2,R,8373,R,4328,R,1769,R,2276,R,3546,R,667,R,0,R,94,R,21
223816,3,R,6247,R,3516,R,1277,R,1454,R,2751,R,654,R,0,R,92,R,19
223816,11,R,2126,R,812,R,492,R,822,R,795,R,13,R,0,R,2,R,2
223852,1,R,69,A,,A,,R,69,A,,A,,A,,A,,A,
223852,2,R,69,A,,A,,R,69,A,,A,,A,,A,,A,
223852,3,R,69,A,,A,,R,69,A,,A,,A,,A,,A,
223898,1,R,3160,R,1185,R,1155,R,820,R,1168,R,17,R,0,R,0,R,0
223898,2,R,3160,R,1185,R,1155,R,820,R,1168,R,17,R,0,R,0,R,0
223898,3,R,1620,R,449,R,788,R,383,R,432,R,17,R,0,R,0,R,0
223898,11,R,1540,R,736,R,367,R,437,R,736,R,0,R,0,R,0,R,0
223922,1,R,1564,R,709,R,263,R,592,R,686,R,19,R,2,R,2,R,0
223922,2,R,1564,R,709,R,263,R,592,R,686,R,19,R,2,R,2,R,0
223922,3,R,1520,R,678,R,259,R,583,R,671,R,3,R,2,R,2,R,0
223922,11,R,44,R,31,R,4,R,9,R,15,R,16,R,0,R,0,R,0
224004,1,R,1396,R,378,R,541,R,477,R,360,R,17,R,0,R,1,R,0
224004,2,R,1188,R,204,R,541,R,443,R,192,R,11,R,0,R,1,R,0
224004,3,R,1185,R,201,R,541,R,443,R,190,R,10,R,0,R,1,R,0
224004,11,R,3,R,3,R,0,R,0,R,2,R,1,R,0,R,0,R,0
224004,12,R,208,R,174,R,0,R,34,R,168,R,6,R,0,R,0,R,0
224013,1,R,55,A,,A,,R,55,A,,A,,A,,A,,A,
224013,2,R,55,A,,A,,R,55,A,,A,,A,,A,,A,
224013,3,R,55,A,,A,,R,55,A,,A,,A,,A,,A,
224110,1,R,8106,R,2941,R,2678,R,2487,R,2914,R,27,R,0,R,0,R,0
224110,2,R,8106,R,2941,R,2678,R,2487,R,2914,R,27,R,0,R,0,R,0
224110,3,R,5863,R,2410,R,2001,R,1452,R,2383,R,27,R,0,R,0,R,0
224110,11,R,2243,R,531,R,677,R,1035,R,531,R,0,R,0,R,0,R,0
224147,1,R,11266,R,2519,R,3677,R,5070,R,2247,R,252,R,9,R,1,R,10
224147,2,R,8320,R,778,R,3300,R,4242,R,766,R,11,R,0,R,1,R,0
224147,3,R,8034,R,672,R,3225,R,4137,R,660,R,11,R,0,R,1,R,0
224147,11,R,286,R,106,R,75,R,105,R,106,R,0,R,0,R,0,R,0
224147,12,R,2946,R,1741,R,377,R,828,R,1481,R,241,R,9,R,0,R,10
224156,1,R,328,A,,A,,R,328,A,,A,,A,,A,,A,
224156,2,R,328,A,,A,,R,328,A,,A,,A,,A,,A,
224156,3,R,328,A,,A,,R,328,A,,A,,A,,A,,A,
224226,1,R,4124,R,836,R,2171,R,1117,R,658,R,115,R,0,R,62,R,1
224226,2,R,2785,R,532,R,1694,R,559,R,424,R,80,R,0,R,27,R,1
224226,3,R,2403,R,275,R,1659,R,469,R,228,R,37,R,0,R,9,R,1
224226,11,R,382,R,257,R,35,R,90,R,196,R,43,R,0,R,18,R,0
224226,12,R,1339,R,304,R,477,R,558,R,234,R,35,R,0,R,35,R,0
224244,1,R,248,R,66,R,68,R,114,R,49,R,17,R,0,R,0,R,0
224244,2,R,224,R,42,R,68,R,114,R,33,R,9,R,0,R,0,R,0
224244,3,R,224,R,42,R,68,R,114,R,33,R,9,R,0,R,0,R,0
224244,12,R,24,R,24,R,0,R,0,R,16,R,8,R,0,R,0,R,0
224271,1,R,454,R,387,R,0,R,67,R,231,R,156,R,0,R,0,R,0
224271,2,R,454,R,387,R,0,R,67,R,231,R,156,R,0,R,0,R,0
224271,3,R,454,R,387,R,0,R,67,R,231,R,156,R,0,R,0,R,0
224305,1,R,2589,R,1087,R,791,R,711,R,404,R,428,Z,0,R,255,R,0
224305,12,R,2589,R,1087,R,791,R,711,R,404,R,428,Z,0,R,255,R,0
224323,1,R,2078,R,309,R,201,R,1568,R,172,R,78,R,58,R,1,R,0
224323,2,R,1444,R,0,R,108,R,1336,A,,A,,A,,A,,A,
224323,3,R,1403,R,0,R,108,R,1295,A,,A,,A,,A,,A,
224323,11,R,41,R,0,R,0,R,41,A,,A,,A,,A,,A,
224323,12,R,634,R,309,R,93,R,232,R,172,R,78,R,58,R,1,R,0
224350,1,R,10256,R,2503,R,5720,R,2033,R,2459,R,22,Z,0,R,22,R,0
224350,2,R,10256,R,2503,R,5720,R,2033,R,2459,R,22,Z,0,R,22,R,0
224350,3,R,9501,R,2326,R,5317,R,1858,R,2284,R,20,Z,0,R,22,R,0
224350,11,R,755,R,177,R,403,R,175,R,175,R,2,Z,0,Z,0,R,0
224527,1,R,1813,R,261,R,308,R,1244,R,234,R,27,R,0,R,0,R,0
224527,2,R,1634,R,96,R,295,R,1243,R,89,R,7,R,0,R,0,R,0
224527,3,R,1352,R,96,R,295,R,961,R,89,R,7,R,0,R,0,R,0
224527,11,R,282,R,0,R,0,R,282,A,,A,,A,,A,,A,
224527,12,R,179,R,165,R,13,R,1,R,145,R,20,R,0,R,0,R,0
224545,1,R,2412,R,1092,R,1169,R,151,Z,0,R,1071,Z,0,R,21,R,0
224545,2,R,1982,R,728,R,1137,R,117,Z,0,R,720,Z,0,R,8,R,0
224545,3,R,1982,R,728,R,1137,R,117,Z,0,R,720,Z,0,R,8,R,0
224545,12,R,430,R,364,R,32,R,34,Z,0,R,351,Z,0,R,13,R,0
224554,1,R,13252,R,5935,R,3558,R,3759,R,5571,R,282,R,0,R,54,R,28
224554,2,R,9992,R,3497,R,3046,R,3449,R,3347,R,129,R,0,R,2,R,19
224554,3,R,9912,R,3460,R,3023,R,3429,R,3313,R,126,R,0,R,2,R,19
224554,11,R,80,R,37,R,23,R,20,R,34,R,3,R,0,R,0,R,0
224554,12,R,3260,R,2438,R,512,R,310,R,2224,R,153,R,0,R,52,R,9
224615,1,R,69749,R,26959,R,19469,R,23321,R,26422,R,487,R,50,R,0,R,0
224615,2,R,69749,R,26959,R,19469,R,23321,R,26422,R,487,R,50,R,0,R,0
224615,3,R,43869,R,17954,R,13013,R,12902,R,17520,R,403,R,31,R,0,R,0
224615,11,R,25880,R,9005,R,6456,R,10419,R,8902,R,84,R,19,R,0,R,0
224642,1,R,25567,R,4728,R,13520,R,7319,R,4580,R,95,Z,0,R,53,R,0
224642,2,R,25567,R,4728,R,13520,R,7319,R,4580,R,95,Z,0,R,53,R,0
224642,3,R,24214,R,4348,R,12945,R,6921,R,4206,R,91,Z,0,R,51,R,0
224642,11,R,1353,R,380,R,575,R,398,R,374,R,4,Z,0,R,2,R,0
224660,1,R,611,R,181,R,0,R,430,R,167,R,14,Z,0,Z,0,R,0
224660,2,R,600,R,170,R,0,R,430,R,156,R,14,Z,0,Z,0,R,0
224660,3,R,600,R,170,R,0,R,430,R,156,R,14,Z,0,Z,0,R,0
224660,12,R,11,R,11,R,0,R,0,R,11,R,0,Z,0,Z,0,R,0
224679,1,R,1206,A,,A,,R,1206,A,,A,,A,,A,,A,
224679,2,R,1206,A,,A,,R,1206,A,,A,,A,,A,,A,
224679,3,R,1206,A,,A,,R,1206,A,,A,,A,,A,,A,
224712,1,R,109,A,,A,,R,109,A,,A,,A,,A,,A,
224712,12,R,109,A,,A,,R,109,A,,A,,A,,A,,A,
224758,1,R,14,A,,A,,R,14,A,,A,,A,,A,,A,
224758,2,R,14,A,,A,,R,14,A,,A,,A,,A,,A,
224758,3,R,14,A,,A,,R,14,A,,A,,A,,A,,A,
224891,1,R,1801,R,661,R,532,R,608,R,650,R,11,R,0,R,0,R,0
224891,2,R,1801,R,661,R,532,R,608,R,650,R,11,R,0,R,0,R,0
224891,3,R,623,R,140,R,243,R,240,R,133,R,7,R,0,R,0,R,0
224891,11,R,1178,R,521,R,289,R,368,R,517,R,4,R,0,R,0,R,0
224961,1,R,2405,R,546,R,732,R,1127,R,529,R,8,R,9,R,0,R,0
224961,2,R,2405,R,546,R,732,R,1127,R,529,R,8,R,9,R,0,R,0
224961,3,R,1528,R,475,R,625,R,428,R,458,R,8,R,9,R,0,R,0
224961,11,R,877,R,71,R,107,R,699,R,71,R,0,R,0,R,0,R,0
225043,1,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
225043,2,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
225043,3,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
225070,1,R,4324,R,615,R,2950,R,759,R,581,R,33,R,0,R,1,R,0
225070,2,R,4324,R,615,R,2950,R,759,R,581,R,33,R,0,R,1,R,0
225070,3,R,3075,R,253,R,2114,R,708,R,219,R,33,R,0,R,1,R,0
225070,11,R,1249,R,362,R,836,R,51,R,362,R,0,R,0,R,0,R,0
225201,1,R,836,R,98,R,311,R,427,R,95,R,3,R,0,R,0,R,0
225201,2,R,771,R,33,R,311,R,427,R,31,R,2,R,0,R,0,R,0
225201,3,R,769,R,32,R,310,R,427,R,30,R,2,R,0,R,0,R,0
225201,11,R,2,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0
225201,12,R,65,R,65,R,0,R,0,R,64,R,1,R,0,R,0,R,0
225247,1,R,1665,R,148,R,729,R,788,R,114,R,32,R,0,R,0,R,2
225247,2,R,1291,R,26,R,692,R,573,R,21,R,3,R,0,R,0,R,2
225247,3,R,1283,R,26,R,691,R,566,R,21,R,3,R,0,R,0,R,2
225247,11,R,8,R,0,R,1,R,7,A,,A,,A,,A,,A,
225247,12,R,374,R,122,R,37,R,215,R,93,R,29,R,0,R,0,R,0
225308,1,R,5961,R,1558,R,1585,R,2818,R,1521,R,15,R,1,R,21,R,0
225308,2,R,5961,R,1558,R,1585,R,2818,R,1521,R,15,R,1,R,21,R,0
225308,3,R,5655,R,1505,R,1575,R,2575,R,1470,R,14,R,0,R,21,R,0
225308,11,R,306,R,53,R,10,R,243,R,51,R,1,R,1,R,0,R,0
225371,1,R,4158,R,1243,R,1221,R,1694,R,1214,R,29,R,0,R,0,R,0
225371,2,R,4158,R,1243,R,1221,R,1694,R,1214,R,29,R,0,R,0,R,0
225371,3,R,2253,R,863,R,895,R,495,R,834,R,29,R,0,R,0,R,0
225371,11,R,1905,R,380,R,326,R,1199,R,380,R,0,R,0,R,0,R,0
225399,1,R,4276,R,1198,R,896,R,2182,R,994,R,198,R,6,Z,0,R,0
225399,2,R,2899,R,437,R,688,R,1774,R,357,R,80,Z,0,Z,0,R,0
225399,3,R,2886,R,437,R,686,R,1763,R,357,R,80,Z,0,Z,0,R,0
225399,11,R,13,Z,0,R,2,R,11,A,,A,,A,,A,,A,
225399,12,R,1377,R,761,R,208,R,408,R,637,R,118,R,6,Z,0,R,0
225414,1,R,8137,R,1461,R,2933,R,3743,R,1431,R,14,R,0,R,16,R,0
225414,2,R,6139,R,993,R,2563,R,2583,R,982,R,4,R,0,R,7,R,0
225414,3,R,6078,R,987,R,2562,R,2529,R,976,R,4,R,0,R,7,R,0
225414,11,R,61,R,6,R,1,R,54,R,6,R,0,R,0,R,0,R,0
225414,12,R,1998,R,468,R,370,R,1160,R,449,R,10,R,0,R,9,R,0
225423,1,R,53253,R,15681,R,16085,R,21487,R,15438,R,81,R,143,R,1,R,18
225423,2,R,53253,R,15681,R,16085,R,21487,R,15438,R,81,R,143,R,1,R,18
225423,3,R,40503,R,14689,R,14407,R,11407,R,14451,R,80,R,140,R,1,R,17
225423,11,R,12750,R,992,R,1678,R,10080,R,987,R,1,R,3,R,0,R,1
225432,1,R,13730,R,4905,R,5455,R,3370,R,4860,R,44,R,0,R,1,R,0
225432,2,R,12622,R,4244,R,5192,R,3186,R,4212,R,31,R,0,R,1,R,0
225432,3,R,12555,R,4226,R,5177,R,3152,R,4194,R,31,R,0,R,1,R,0
225432,11,R,67,R,18,R,15,R,34,R,18,R,0,R,0,R,0,R,0
225432,12,R,1108,R,661,R,263,R,184,R,648,R,13,R,0,R,0,R,0
225502,1,R,3586,R,1970,R,1279,R,337,R,1908,R,17,R,4,R,39,R,2
225502,2,R,2627,R,1265,R,1043,R,319,R,1241,R,6,R,0,R,16,R,2
225502,3,R,2513,R,1254,R,946,R,313,R,1230,R,6,R,0,R,16,R,2
225502,11,R,114,R,11,R,97,R,6,R,11,Z,0,Z,0,Z,0,R,0
225502,12,R,959,R,705,R,236,R,18,R,667,R,11,R,4,R,23,R,0
225511,1,R,47980,R,5933,R,26962,R,15085,R,5678,R,222,R,3,R,30,R,0
225511,2,R,39257,R,4660,R,24906,R,9691,R,4559,R,95,R,0,R,6,R,0
225511,3,R,38380,R,4500,R,24748,R,9132,R,4414,R,80,R,0,R,6,R,0
225511,11,R,877,R,160,R,158,R,559,R,145,R,15,R,0,R,0,R,0
225511,12,R,8723,R,1273,R,2056,R,5394,R,1119,R,127,R,3,R,24,R,0
225520,1,R,4101,R,1237,R,876,R,1988,R,1234,R,3,R,0,R,0,R,0
225520,2,R,4101,R,1237,R,876,R,1988,R,1234,R,3,R,0,R,0,R,0
225520,3,R,1611,R,440,R,604,R,567,R,437,R,3,R,0,R,0,R,0
225520,11,R,2490,R,797,R,272,R,1421,R,797,R,0,R,0,R,0,R,0
225548,1,R,809,R,79,R,345,R,385,R,77,R,2,R,0,R,0,R,0
225548,2,R,751,R,46,R,341,R,364,R,46,R,0,R,0,R,0,R,0
225548,3,R,713,R,30,R,339,R,344,R,30,R,0,R,0,R,0,R,0
225548,11,R,38,R,16,R,2,R,20,R,16,R,0,R,0,R,0,R,0
225548,12,R,58,R,33,R,4,R,21,R,31,R,2,R,0,R,0,R,0
225575,1,R,1059,R,34,R,107,R,918,R,33,R,1,Z,0,Z,0,R,0
225575,2,R,1024,R,34,R,105,R,885,R,33,R,1,Z,0,Z,0,R,0
225575,3,R,1005,R,34,R,105,R,866,R,33,R,1,Z,0,Z,0,R,0
225575,11,R,19,R,0,R,0,R,19,A,,A,,A,,A,,A,
225575,12,R,35,R,0,R,2,R,33,A,,A,,A,,A,,A,
225627,1,R,7047,R,1154,R,2173,R,3720,R,747,R,386,R,0,R,18,R,3
225627,2,R,4638,R,586,R,1917,R,2135,R,411,R,172,R,0,R,1,R,2
225627,3,R,4440,R,519,R,1892,R,2029,R,402,R,115,R,0,R,1,R,1
225627,11,R,198,R,67,R,25,R,106,R,9,R,57,R,0,R,0,R,1
