UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN
146506,1,1,999,R,8745,R,5351,R,3394,R,23,R,17,R,6,R,70,R,51,R,19,R,1158,R,1009,R,149,R,631,R,457,R,174,R,2,R,2,Z,0,R,6373,R,3494,R,2879,R,266,R,155,R,111,R,171,R,140,R,31,R,51,R,26,R,25,R,10,R,12,R,22,R,8723
146506,2,2,1,R,8745,R,5351,R,3394,R,23,R,17,R,6,R,70,R,51,R,19,R,1158,R,1009,R,149,R,631,R,457,R,174,R,2,R,2,Z,0,R,6373,R,3494,R,2879,R,266,R,155,R,111,R,171,R,140,R,31,R,51,R,26,R,25,R,10,R,12,R,22,R,8723
146506,3,-2,1,R,5052,R,2990,R,2062,R,14,R,10,R,4,R,20,R,12,R,8,R,741,R,653,R,88,R,304,R,230,R,74,Z,0,Z,0,Z,0,R,3688,R,1918,R,1770,R,174,R,98,R,76,R,71,R,51,R,20,R,40,R,18,R,22,A,,A,,A,,A,
146506,4,-2,1,R,1396,R,831,R,565,R,5,R,3,R,2,R,6,R,4,R,2,R,206,R,180,R,26,R,96,R,73,R,23,Z,0,Z,0,Z,0,R,1005,R,529,R,476,R,41,R,22,R,19,R,13,R,9,R,4,R,24,R,11,R,13,A,,A,,A,,A,
146506,5,-2,1,R,3656,R,2159,R,1497,R,9,R,7,R,2,R,14,R,8,R,6,R,535,R,473,R,62,R,208,R,157,R,51,Z,0,Z,0,Z,0,R,2683,R,1389,R,1294,R,133,R,76,R,57,R,58,R,42,R,16,R,16,R,7,R,9,A,,A,,A,,A,
146506,11,-2,1,R,3693,R,2361,R,1332,R,9,R,7,R,2,R,50,R,39,R,11,R,417,R,356,R,61,R,327,R,227,R,100,R,2,R,2,Z,0,R,2685,R,1576,R,1109,R,92,R,57,R,35,R,100,R,89,R,11,R,11,R,8,R,3,A,,A,,A,,A,
146506,19,-2,1,R,340,R,204,R,136,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,59,R,44,R,15,R,29,R,20,R,9,Z,0,Z,0,Z,0,R,227,R,122,R,105,R,19,R,13,R,6,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146506,20,-2,1,R,3316,R,1955,R,1361,R,9,R,7,R,2,R,12,R,6,R,6,R,476,R,429,R,47,R,179,R,137,R,42,Z,0,Z,0,Z,0,R,2456,R,1267,R,1189,R,114,R,63,R,51,R,54,R,39,R,15,R,16,R,7,R,9,A,,A,,A,,A,
146506,21,-2,999,R,2522,R,1358,R,1164,R,4,R,2,R,2,R,10,R,5,R,5,R,280,R,237,R,43,R,134,R,94,R,40,Z,0,Z,0,Z,0,R,1947,R,947,R,1000,R,86,R,39,R,47,R,25,R,17,R,8,R,36,R,17,R,19,A,,A,,A,,A,
146506,22,-2,1,R,2522,R,1358,R,1164,R,4,R,2,R,2,R,10,R,5,R,5,R,280,R,237,R,43,R,134,R,94,R,40,Z,0,Z,0,Z,0,R,1947,R,947,R,1000,R,86,R,39,R,47,R,25,R,17,R,8,R,36,R,17,R,19,A,,A,,A,,A,
146506,23,-2,1,R,2443,R,1313,R,1130,R,4,R,2,R,2,R,7,R,4,R,3,R,271,R,230,R,41,R,131,R,91,R,40,Z,0,Z,0,Z,0,R,1887,R,916,R,971,R,82,R,36,R,46,R,25,R,17,R,8,R,36,R,17,R,19,A,,A,,A,,A,
146506,24,-2,1,R,873,R,466,R,407,R,2,R,1,R,1,R,3,R,2,R,1,R,78,R,62,R,16,R,46,R,32,R,14,Z,0,Z,0,Z,0,R,684,R,342,R,342,R,29,R,12,R,17,R,7,R,4,R,3,R,24,R,11,R,13,A,,A,,A,,A,
146506,25,-2,1,R,1570,R,847,R,723,R,2,R,1,R,1,R,4,R,2,R,2,R,193,R,168,R,25,R,85,R,59,R,26,Z,0,Z,0,Z,0,R,1203,R,574,R,629,R,53,R,24,R,29,R,18,R,13,R,5,R,12,R,6,R,6,A,,A,,A,,A,
146506,31,-2,1,R,79,R,45,R,34,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,9,R,7,R,2,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,60,R,31,R,29,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146506,39,-2,1,R,149,R,83,R,66,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,22,R,17,R,5,R,12,R,7,R,5,Z,0,Z,0,Z,0,R,104,R,51,R,53,R,9,R,6,R,3,R,2,R,2,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146506,40,-2,1,R,1421,R,764,R,657,R,2,R,1,R,1,R,4,R,2,R,2,R,171,R,151,R,20,R,73,R,52,R,21,Z,0,Z,0,Z,0,R,1099,R,523,R,576,R,44,R,18,R,26,R,16,R,11,R,5,R,12,R,6,R,6,A,,A,,A,,A,
146506,41,-2,999,R,6223,R,3993,R,2230,R,19,R,15,R,4,R,60,R,46,R,14,R,878,R,772,R,106,R,497,R,363,R,134,R,2,R,2,Z,0,R,4426,R,2547,R,1879,R,180,R,116,R,64,R,146,R,123,R,23,R,15,R,9,R,6,A,,A,,A,,A,
146506,42,-2,1,R,6223,R,3993,R,2230,R,19,R,15,R,4,R,60,R,46,R,14,R,878,R,772,R,106,R,497,R,363,R,134,R,2,R,2,Z,0,R,4426,R,2547,R,1879,R,180,R,116,R,64,R,146,R,123,R,23,R,15,R,9,R,6,A,,A,,A,,A,
146506,43,-2,1,R,2609,R,1677,R,932,R,10,R,8,R,2,R,13,R,8,R,5,R,470,R,423,R,47,R,173,R,139,R,34,Z,0,Z,0,Z,0,R,1801,R,1002,R,799,R,92,R,62,R,30,R,46,R,34,R,12,R,4,R,1,R,3,A,,A,,A,,A,
146506,44,-2,1,R,523,R,365,R,158,R,3,R,2,R,1,R,3,R,2,R,1,R,128,R,118,R,10,R,50,R,41,R,9,Z,0,Z,0,Z,0,R,321,R,187,R,134,R,12,R,10,R,2,R,6,R,5,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146506,45,-2,1,R,2086,R,1312,R,774,R,7,R,6,R,1,R,10,R,6,R,4,R,342,R,305,R,37,R,123,R,98,R,25,Z,0,Z,0,Z,0,R,1480,R,815,R,665,R,80,R,52,R,28,R,40,R,29,R,11,R,4,R,1,R,3,A,,A,,A,,A,
146506,51,-2,1,R,3614,R,2316,R,1298,R,9,R,7,R,2,R,47,R,38,R,9,R,408,R,349,R,59,R,324,R,224,R,100,R,2,R,2,Z,0,R,2625,R,1545,R,1080,R,88,R,54,R,34,R,100,R,89,R,11,R,11,R,8,R,3,A,,A,,A,,A,
146506,59,-2,1,R,191,R,121,R,70,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,37,R,27,R,10,R,17,R,13,R,4,Z,0,Z,0,Z,0,R,123,R,71,R,52,R,10,R,7,R,3,R,2,R,1,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146506,60,-2,1,R,1895,R,1191,R,704,R,7,R,6,R,1,R,8,R,4,R,4,R,305,R,278,R,27,R,106,R,85,R,21,Z,0,Z,0,Z,0,R,1357,R,744,R,613,R,70,R,45,R,25,R,38,R,28,R,10,R,4,R,1,R,3,A,,A,,A,,A,
146533,1,1,999,R,95,R,14,R,81,R,1,R,1,Z,0,R,3,R,1,R,2,R,15,R,4,R,11,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,61,R,7,R,54,R,9,Z,0,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,A,,R,0,R,95
146533,2,2,1,R,95,R,14,R,81,R,1,R,1,Z,0,R,3,R,1,R,2,R,15,R,4,R,11,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,61,R,7,R,54,R,9,Z,0,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,A,,R,0,R,95
146533,3,-2,1,R,95,R,14,R,81,R,1,R,1,Z,0,R,3,R,1,R,2,R,15,R,4,R,11,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,61,R,7,R,54,R,9,Z,0,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,5,-2,1,R,95,R,14,R,81,R,1,R,1,Z,0,R,3,R,1,R,2,R,15,R,4,R,11,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,61,R,7,R,54,R,9,Z,0,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,19,-2,1,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,18,R,1,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,20,-2,1,R,72,R,13,R,59,R,1,R,1,Z,0,R,3,R,1,R,2,R,14,R,4,R,10,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,43,R,6,R,37,R,8,Z,0,R,8,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,21,-2,999,R,79,R,13,R,66,R,1,R,1,Z,0,R,3,R,1,R,2,R,12,R,3,R,9,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,50,R,7,R,43,R,7,Z,0,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,22,-2,1,R,79,R,13,R,66,R,1,R,1,Z,0,R,3,R,1,R,2,R,12,R,3,R,9,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,50,R,7,R,43,R,7,Z,0,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,23,-2,1,R,79,R,13,R,66,R,1,R,1,Z,0,R,3,R,1,R,2,R,12,R,3,R,9,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,50,R,7,R,43,R,7,Z,0,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,25,-2,1,R,79,R,13,R,66,R,1,R,1,Z,0,R,3,R,1,R,2,R,12,R,3,R,9,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,50,R,7,R,43,R,7,Z,0,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,39,-2,1,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,18,R,1,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,40,-2,1,R,56,R,12,R,44,R,1,R,1,Z,0,R,3,R,1,R,2,R,11,R,3,R,8,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,32,R,6,R,26,R,6,Z,0,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,41,-2,999,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,42,-2,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,43,-2,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,45,-2,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146533,60,-2,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
146603,1,1,999,R,5689,R,2505,R,3184,R,18,R,12,R,6,R,79,R,37,R,42,R,516,R,202,R,314,R,211,R,99,R,112,R,4,R,3,R,1,R,4389,R,1910,R,2479,R,159,R,58,R,101,R,312,R,184,R,128,R,1,R,0,R,1,R,0,R,53,R,53,R,5636
146603,2,2,1,R,5689,R,2505,R,3184,R,18,R,12,R,6,R,79,R,37,R,42,R,516,R,202,R,314,R,211,R,99,R,112,R,4,R,3,R,1,R,4389,R,1910,R,2479,R,159,R,58,R,101,R,312,R,184,R,128,R,1,R,0,R,1,R,0,R,53,R,53,R,5636
146603,3,-2,1,R,2698,R,1030,R,1668,R,8,R,4,R,4,R,17,R,7,R,10,R,296,R,94,R,202,R,99,R,38,R,61,R,0,R,0,R,0,R,2067,R,804,R,1263,R,115,R,37,R,78,R,96,R,46,R,50,R,0,R,0,R,0,A,,A,,A,,A,
146603,4,-2,1,R,718,R,344,R,374,R,3,R,3,R,0,R,5,R,2,R,3,R,70,R,22,R,48,R,35,R,17,R,18,R,0,R,0,R,0,R,545,R,266,R,279,R,41,R,21,R,20,R,19,R,13,R,6,R,0,R,0,R,0,A,,A,,A,,A,
146603,5,-2,1,R,1980,R,686,R,1294,R,5,R,1,R,4,R,12,R,5,R,7,R,226,R,72,R,154,R,64,R,21,R,43,R,0,R,0,R,0,R,1522,R,538,R,984,R,74,R,16,R,58,R,77,R,33,R,44,R,0,R,0,R,0,A,,A,,A,,A,
146603,11,-2,1,R,2991,R,1475,R,1516,R,10,R,8,R,2,R,62,R,30,R,32,R,220,R,108,R,112,R,112,R,61,R,51,R,4,R,3,R,1,R,2322,R,1106,R,1216,R,44,R,21,R,23,R,216,R,138,R,78,R,1,R,0,R,1,A,,A,,A,,A,
146603,19,-2,1,R,244,R,95,R,149,R,0,R,0,R,0,R,1,R,0,R,1,R,35,R,13,R,22,R,22,R,8,R,14,R,0,R,0,R,0,R,172,R,69,R,103,R,10,R,3,R,7,R,4,R,2,R,2,R,0,R,0,R,0,A,,A,,A,,A,
146603,20,-2,1,R,1736,R,591,R,1145,R,5,R,1,R,4,R,11,R,5,R,6,R,191,R,59,R,132,R,42,R,13,R,29,R,0,R,0,R,0,R,1350,R,469,R,881,R,64,R,13,R,51,R,73,R,31,R,42,R,0,R,0,R,0,A,,A,,A,,A,
146603,21,-2,999,R,1524,R,687,R,837,R,5,R,4,R,1,R,11,R,4,R,7,R,170,R,73,R,97,R,68,R,31,R,37,R,0,R,0,R,0,R,1162,R,520,R,642,R,58,R,23,R,35,R,50,R,32,R,18,R,0,R,0,R,0,A,,A,,A,,A,
146603,22,-2,1,R,1524,R,687,R,837,R,5,R,4,R,1,R,11,R,4,R,7,R,170,R,73,R,97,R,68,R,31,R,37,R,0,R,0,R,0,R,1162,R,520,R,642,R,58,R,23,R,35,R,50,R,32,R,18,R,0,R,0,R,0,A,,A,,A,,A,
146603,23,-2,1,R,1339,R,573,R,766,R,5,R,4,R,1,R,6,R,2,R,4,R,138,R,50,R,88,R,61,R,26,R,35,R,0,R,0,R,0,R,1033,R,446,R,587,R,56,R,21,R,35,R,40,R,24,R,16,R,0,R,0,R,0,A,,A,,A,,A,
146603,24,-2,1,R,501,R,241,R,260,R,3,R,3,R,0,R,2,R,1,R,1,R,49,R,17,R,32,R,27,R,13,R,14,R,0,R,0,R,0,R,383,R,183,R,200,R,26,R,14,R,12,R,11,R,10,R,1,R,0,R,0,R,0,A,,A,,A,,A,
146603,25,-2,1,R,838,R,332,R,506,R,2,R,1,R,1,R,4,R,1,R,3,R,89,R,33,R,56,R,34,R,13,R,21,R,0,R,0,R,0,R,650,R,263,R,387,R,30,R,7,R,23,R,29,R,14,R,15,R,0,R,0,R,0,A,,A,,A,,A,
146603,31,-2,1,R,185,R,114,R,71,R,0,R,0,R,0,R,5,R,2,R,3,R,32,R,23,R,9,R,7,R,5,R,2,R,0,R,0,R,0,R,129,R,74,R,55,R,2,R,2,R,0,R,10,R,8,R,2,R,0,R,0,R,0,A,,A,,A,,A,
146603,39,-2,1,R,155,R,66,R,89,R,0,R,0,R,0,R,1,R,0,R,1,R,19,R,8,R,11,R,13,R,4,R,9,R,0,R,0,R,0,R,116,R,51,R,65,R,4,R,1,R,3,R,2,R,2,R,0,R,0,R,0,R,0,A,,A,,A,,A,
146603,40,-2,1,R,683,R,266,R,417,R,2,R,1,R,1,R,3,R,1,R,2,R,70,R,25,R,45,R,21,R,9,R,12,R,0,R,0,R,0,R,534,R,212,R,322,R,26,R,6,R,20,R,27,R,12,R,15,R,0,R,0,R,0,A,,A,,A,,A,
146603,41,-2,999,R,4165,R,1818,R,2347,R,13,R,8,R,5,R,68,R,33,R,35,R,346,R,129,R,217,R,143,R,68,R,75,R,4,R,3,R,1,R,3227,R,1390,R,1837,R,101,R,35,R,66,R,262,R,152,R,110,R,1,R,0,R,1,A,,A,,A,,A,
146603,42,-2,1,R,4165,R,1818,R,2347,R,13,R,8,R,5,R,68,R,33,R,35,R,346,R,129,R,217,R,143,R,68,R,75,R,4,R,3,R,1,R,3227,R,1390,R,1837,R,101,R,35,R,66,R,262,R,152,R,110,R,1,R,0,R,1,A,,A,,A,,A,
146603,43,-2,1,R,1359,R,457,R,902,R,3,R,0,R,3,R,11,R,5,R,6,R,158,R,44,R,114,R,38,R,12,R,26,R,0,R,0,R,0,R,1034,R,358,R,676,R,59,R,16,R,43,R,56,R,22,R,34,R,0,R,0,R,0,A,,A,,A,,A,
146603,44,-2,1,R,217,R,103,R,114,R,0,R,0,R,0,R,3,R,1,R,2,R,21,R,5,R,16,R,8,R,4,R,4,R,0,R,0,R,0,R,162,R,83,R,79,R,15,R,7,R,8,R,8,R,3,R,5,R,0,R,0,R,0,A,,A,,A,,A,
146603,45,-2,1,R,1142,R,354,R,788,R,3,R,0,R,3,R,8,R,4,R,4,R,137,R,39,R,98,R,30,R,8,R,22,R,0,R,0,R,0,R,872,R,275,R,597,R,44,R,9,R,35,R,48,R,19,R,29,R,0,R,0,R,0,A,,A,,A,,A,
146603,51,-2,1,R,2806,R,1361,R,1445,R,10,R,8,R,2,R,57,R,28,R,29,R,188,R,85,R,103,R,105,R,56,R,49,R,4,R,3,R,1,R,2193,R,1032,R,1161,R,42,R,19,R,23,R,206,R,130,R,76,R,1,R,0,R,1,A,,A,,A,,A,
146603,59,-2,1,R,89,R,29,R,60,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,5,R,11,R,9,R,4,R,5,R,0,R,0,R,0,R,56,R,18,R,38,R,6,R,2,R,4,R,2,R,0,R,2,R,0,R,0,R,0,A,,A,,A,,A,
146603,60,-2,1,R,1053,R,325,R,728,R,3,R,0,R,3,R,8,R,4,R,4,R,121,R,34,R,87,R,21,R,4,R,17,R,0,R,0,R,0,R,816,R,257,R,559,R,38,R,7,R,31,R,46,R,19,R,27,R,0,R,0,R,0,A,,A,,A,,A,
146612,1,1,999,R,8396,R,4126,R,4270,R,8,R,6,R,2,R,484,R,219,R,265,R,567,R,197,R,370,R,1559,R,590,R,969,R,10,R,6,R,4,R,3580,R,1581,R,1999,R,204,R,97,R,107,R,138,R,83,R,55,R,1846,R,1347,R,499,R,16,S,,S,,S,
146612,2,2,1,R,4793,R,2422,R,2371,R,8,R,6,R,2,R,370,R,191,R,179,R,388,R,158,R,230,R,1230,R,511,R,719,R,8,R,4,R,4,R,2381,R,1304,R,1077,R,158,R,89,R,69,R,124,R,77,R,47,R,126,R,82,R,44,R,16,R,18,R,34,R,4759
146612,3,-2,1,R,4289,R,2118,R,2171,R,7,R,5,R,2,R,351,R,176,R,175,R,326,R,139,R,187,R,1120,R,451,R,669,R,6,R,4,R,2,R,2149,R,1148,R,1001,R,132,R,72,R,60,R,73,R,42,R,31,R,125,R,81,R,44,A,,A,,A,,A,
146612,4,-2,1,R,645,R,356,R,289,R,1,R,1,R,0,R,42,R,22,R,20,R,49,R,32,R,17,R,176,R,76,R,100,R,0,R,0,R,0,R,308,R,182,R,126,R,20,R,8,R,12,R,8,R,5,R,3,R,41,R,30,R,11,A,,A,,A,,A,
146612,5,-2,1,R,3644,R,1762,R,1882,R,6,R,4,R,2,R,309,R,154,R,155,R,277,R,107,R,170,R,944,R,375,R,569,R,6,R,4,R,2,R,1841,R,966,R,875,R,112,R,64,R,48,R,65,R,37,R,28,R,84,R,51,R,33,A,,A,,A,,A,
146612,11,-2,1,R,504,R,304,R,200,R,1,R,1,R,0,R,19,R,15,R,4,R,62,R,19,R,43,R,110,R,60,R,50,R,2,R,0,R,2,R,232,R,156,R,76,R,26,R,17,R,9,R,51,R,35,R,16,R,1,R,1,R,0,A,,A,,A,,A,
146612,12,4,3,R,3603,R,1704,R,1899,R,0,R,0,R,0,R,114,R,28,R,86,R,179,R,39,R,140,R,329,R,79,R,250,R,2,R,2,R,0,R,1199,R,277,R,922,R,46,R,8,R,38,R,14,R,6,R,8,R,1720,R,1265,R,455,R,0,S,,S,,S,
146612,19,-2,1,R,1023,R,403,R,620,R,1,R,0,R,1,R,108,R,46,R,62,R,121,R,32,R,89,R,296,R,96,R,200,R,2,R,2,R,0,R,406,R,183,R,223,R,39,R,20,R,19,R,31,R,11,R,20,R,19,R,13,R,6,A,,A,,A,,A,
146612,20,-2,1,R,2621,R,1359,R,1262,R,5,R,4,R,1,R,201,R,108,R,93,R,156,R,75,R,81,R,648,R,279,R,369,R,4,R,2,R,2,R,1435,R,783,R,652,R,73,R,44,R,29,R,34,R,26,R,8,R,65,R,38,R,27,A,,A,,A,,A,
146612,21,-2,999,R,5487,R,2904,R,2583,R,6,R,5,R,1,R,277,R,129,R,148,R,238,R,99,R,139,R,992,R,388,R,604,R,6,R,4,R,2,R,2164,R,1020,R,1144,R,127,R,57,R,70,R,77,R,48,R,29,R,1600,R,1154,R,446,A,,A,,A,,A,
146612,22,-2,1,R,3446,R,1690,R,1756,R,6,R,5,R,1,R,247,R,122,R,125,R,198,R,87,R,111,R,870,R,360,R,510,R,5,R,3,R,2,R,1817,R,937,R,880,R,109,R,52,R,57,R,71,R,44,R,27,R,123,R,80,R,43,A,,A,,A,,A,
146612,23,-2,1,R,3418,R,1673,R,1745,R,6,R,5,R,1,R,247,R,122,R,125,R,198,R,87,R,111,R,868,R,360,R,508,R,5,R,3,R,2,R,1814,R,935,R,879,R,107,R,51,R,56,R,50,R,30,R,20,R,123,R,80,R,43,A,,A,,A,,A,
146612,24,-2,1,R,630,R,342,R,288,R,1,R,1,R,0,R,42,R,22,R,20,R,41,R,24,R,17,R,173,R,73,R,100,R,0,R,0,R,0,R,304,R,179,R,125,R,20,R,8,R,12,R,8,R,5,R,3,R,41,R,30,R,11,A,,A,,A,,A,
146612,25,-2,1,R,2788,R,1331,R,1457,R,5,R,4,R,1,R,205,R,100,R,105,R,157,R,63,R,94,R,695,R,287,R,408,R,5,R,3,R,2,R,1510,R,756,R,754,R,87,R,43,R,44,R,42,R,25,R,17,R,82,R,50,R,32,A,,A,,A,,A,
146612,31,-2,1,R,28,R,17,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,3,R,2,R,1,R,2,R,1,R,1,R,21,R,14,R,7,R,0,R,0,R,0,A,,A,,A,,A,
146612,32,-2,3,R,2041,R,1214,R,827,R,0,R,0,R,0,R,30,R,7,R,23,R,40,R,12,R,28,R,122,R,28,R,94,R,1,R,1,R,0,R,347,R,83,R,264,R,18,R,5,R,13,R,6,R,4,R,2,R,1477,R,1074,R,403,A,,A,,A,,A,
146612,39,-2,1,R,605,R,227,R,378,R,0,R,0,R,0,R,41,R,15,R,26,R,45,R,12,R,33,R,168,R,58,R,110,R,1,R,1,R,0,R,289,R,112,R,177,R,27,R,11,R,16,R,15,R,5,R,10,R,19,R,13,R,6,A,,A,,A,,A,
146612,40,-2,1,R,2183,R,1104,R,1079,R,5,R,4,R,1,R,164,R,85,R,79,R,112,R,51,R,61,R,527,R,229,R,298,R,4,R,2,R,2,R,1221,R,644,R,577,R,60,R,32,R,28,R,27,R,20,R,7,R,63,R,37,R,26,A,,A,,A,,A,
146612,41,-2,999,R,2909,R,1222,R,1687,R,2,R,1,R,1,R,207,R,90,R,117,R,329,R,98,R,231,R,567,R,202,R,365,R,4,R,2,R,2,R,1416,R,561,R,855,R,77,R,40,R,37,R,61,R,35,R,26,R,246,R,193,R,53,A,,A,,A,,A,
146612,42,-2,1,R,1347,R,732,R,615,R,2,R,1,R,1,R,123,R,69,R,54,R,190,R,71,R,119,R,360,R,151,R,209,R,3,R,1,R,2,R,564,R,367,R,197,R,49,R,37,R,12,R,53,R,33,R,20,R,3,R,2,R,1,A,,A,,A,,A,
146612,43,-2,1,R,871,R,445,R,426,R,1,R,0,R,1,R,104,R,54,R,50,R,128,R,52,R,76,R,252,R,91,R,161,R,1,R,1,R,0,R,335,R,213,R,122,R,25,R,21,R,4,R,23,R,12,R,11,R,2,R,1,R,1,A,,A,,A,,A,
146612,44,-2,1,R,15,R,14,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,8,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
146612,45,-2,1,R,856,R,431,R,425,R,1,R,0,R,1,R,104,R,54,R,50,R,120,R,44,R,76,R,249,R,88,R,161,R,1,R,1,R,0,R,331,R,210,R,121,R,25,R,21,R,4,R,23,R,12,R,11,R,2,R,1,R,1,A,,A,,A,,A,
146612,51,-2,1,R,476,R,287,R,189,R,1,R,1,R,0,R,19,R,15,R,4,R,62,R,19,R,43,R,108,R,60,R,48,R,2,R,0,R,2,R,229,R,154,R,75,R,24,R,16,R,8,R,30,R,21,R,9,R,1,R,1,R,0,A,,A,,A,,A,
146612,52,-2,3,R,1562,R,490,R,1072,R,0,R,0,R,0,R,84,R,21,R,63,R,139,R,27,R,112,R,207,R,51,R,156,R,1,R,1,R,0,R,852,R,194,R,658,R,28,R,3,R,25,R,8,R,2,R,6,R,243,R,191,R,52,A,,A,,A,,A,
